word_id,letter,word_en,approved_word_dv,transliteration,pronounciation,morphemes,meaning_id,meaning_text,word_en_meaning
2040,ހ,none,ހީލިކަށިގަނޑު,,,,33267,އުޅަނބޮށި ހުޅުގައްޔާއި ކަކުލު ހުޅުގައިވާ ކަށިގަނޑެއްގެ ކޮޅު. އެ ކަށިގަނޑު ތަނެއްގައި ޖެހޭ ގޮތަކުން ބައެއްފަހަރު ވަރަށް ހީލިކަރުވާނެއެވެ.,
2041,ހ,none,ހީލިކެރުވުން,,,,33276,ގިލިގިލިކޮއްޓީމާ އެ ވާ ގޮތް ވުން.,
2041,ހ,none,ހީލިކެރުވުން,,,,33277,ހީލި.,
2042,ހ,none,ހީލިކޮއްޓުން,,,,33305,ހީލިކަރުވާ ތަންތަން އިނގިލި ކުރިން ނުވަތަ އެ ފަދަ އެއްޗަކުން ކޮއްޓުން.,
2043,ހ,none,ހީލިއެރުން,,,,33335,އަންހެނުންގެ ޝަހުވާނީ އެދުން ހިލުން.,
2044,ހ,none,ހީގަތުން,,,,33307,ހީކެރުވުން.,
2045,ހ,none,ހީގޮވުން,,,,33366,ހުނުން.,
2046,ހ,none,ހީސި,,,,33034,ފިރިހެނުންގެ ޒަކަރު.,
2046,ހ,none,ހީސި,,,,53212,ކުޑަކުދީންގެ ކުޑަގިފިލި.,
2047,ހ,none,ހީސް,,,,51548,ކުރިމަތި ފަރާތު ދޮރުން ނުކުންނަ ނަޖިސް ފެނެއް.,
2047,ހ,none,ހީސް,,,,51549,ކުދިން ފައިހިއްޕައިގެން ގޮއްވާ އަޑު.,
2048,ހ,none,ހީސްކިޔުން,,,,24,ކުޑަކުދީން ހީސްލައްވާން ފައި ހިއްޕައިގެން ގޮއްވާއަޑު ގޮއްވުން.,
2049,ހ,none,ހީސްލަވައިގަތުން,,,,1297,ކުޑަކަމު ހާޖަތަށް ދާންވުން.,
2050,ހ,none,ހީސްލުން,,,,1318,މަޘާނާގައި ހުންނަ ނަޖިސް ފެން ކުރިމަތިފަރާތު ދޮރުން ބޭރުކުރުން.,
2050,ހ,none,ހީސްލުން,,,,1319,ކުޑަކަމުދިއުން.,
2051,ހ,heater,ހީޓަރު,,,,1337,އެއްޗެއް ނުވަތަ ތަނެއް ހޫނުކޮށް ބަހައްޓައިދޭ އާލަތެއް.,heater
2052,ހ,none,ހުހި,,,,1353,ދިވެހިރުއް ފަދަ ރުއްރުކުގައި ގަންނަ ތަކެތި ހަރުވަމުން އަންނަ އިރު އެތެރޭގައި ކާން ކަމުދާ އެއްޗެއް ނެތި އަނަރޫފަ ވެފައިވާ ވައް.,
2053,ހ,none,ހުހިވައް,,,,1371,މޫދުގައި އުފެދޭ ނުހަނު ލުއި މަޑު އެއްޗެއް. މީގެ އެތެރޭގައި ވަރުވަރުގެ ލޯވަޅުތައް ތޮރުފިފައި ހުންނާނެއެވެ. ބޭރުގައި ހުންނަ ކުރަކިކަމަކާއި ތޫނުކަމަކުން އެއްޗެހި އުނގުޅައި ސާފުކުރުމަށާއި، ގައި އުނގުޅުމަށް ޓަކައި ގެންގުޅެއެވެ.,
2054,ހ,none,ހުހިގަތުން,,,,1386,ރުއްރުކުގައި ހުހި ޖެހުން.,
2055,ހ,none,ހުހިޖެހުން,,,,1662,ރުއްރުކުގައި ހުހި އައުން.,
2056,ހ,none,ހުހުނޑި,,,,1683,ކުރުނބާ ފިހި.,
2057,ހ,none,ހުހުލެ,,,,1702,ފުފޫ.,
2058,ހ,none,ހުހުޑިއަޑާ,,,,1721,ބުޅާ ކުޅުވަން ހަދާ ފިހިގަނޑު.,
2059,ހ,none,ހުށަހެޅުން,,,,1936,ހުރަހެޅުން.,
2060,ހ,none,ހުށަހޮޅިވަޑައިގަތުން,,,,52785,ހުރަހޮޅިގަތުން މި ބަހުގެ އެންމެ މާތް ގޮތް.,
2061,ހ,none,ހުށަހޮޅިލެއްވުން,,,,4390,ހުށަހޮޅިގަތުން މިބަހުގެ މާތްގޮތް.,
2062,ހ,none,ހުށަހޮޅިގަތުން,,,,4882,ހުރަހޮޅިގަތުން.,
2063,ހ,none,ހުށި,,,,4928,ކުރާ އަމުރެއްގެ ފަހަތަށް އިތުރުކުރާ އަކުރެއް.,
2064,ހ,none,ހުށިގެނޑި,,,,3469,އެއް ލަކުޑިގަނޑަކުން ދެފައި ހުންނަގޮތަށް ހަދައިފައި ހުންނަ ތިރި ގޮނޑި. މިއީ އާއްމު ގޮތެއްގައި ބަދިގެދޮށުގައި ބޭނުންކޮށް އުޅޭ އެއްޗެކެވެ.,
2065,ހ,none,ހުށިހެއި,,,,3185,ހުރިހައި.,
2066,ހ,none,ހުށުން,,,,2752,ހުރުން.,
2066,ހ,none,ހުށުން,,,,2753,ނެތުމުގެ އިދިކޮޅު.,
2067,ހ,none,ހުށޫ,,,,2907,ހުށި، މިބަސް ފަދައިން ކުރާ އަމުރެއްގެ ފަހަތަށް އިތުރުކުރާ އަކުރެއް.,
2068,ހ,none,ހުނ,,,,2529,ނުރުހުމުގެ ގޮތުން ނުވަތަ ނުރުހިގެން އިއްވާލާ އަޑެއް.,
2069,ހ,none,ހުނބުޅި,,,,2514,ހުނބުޅު.,
2070,ހ,none,ހުނބުޅު,,,,3521,މާބުރުގެ ސިފައަށް އެއަށްވުރެ ބޮޑެތިކޮށް ހުންނަ ދިރޭ ސޫތްޕެއް. މީގެ ކުލައަކީ ކަޅުކުލައެވެ. ފިޔައިގައި ހުންނާނީ ކަޅު ދިހުން ކުލައެކެވެ. މިއީ ވަކަރުގަނޑު އަދި މަޑު ލަކުޑި ފަދަ ތަކެތި ބޮއި ކުނޑި ނެރޭ އެއްޗެކެވެ.,
2071,ހ,none,ހުނބޮށި,,,,2515,ބޮޑެތި ނާށި ބަރަވަލި.,
2071,ހ,none,ހުނބޮށި,,,,2516,ކުދި މީދާ.,
2072,ހ,none,ހުނވަގޮ,,,,7153,ހުވަގޮށް.,
2073,ހ,asafoetida,ހުނގު,,,,3512,ތަފާތު ވައްތަރުގެ ގަސްގަހުގެ ތެލުން އުފައްދައިފައި ހުންނަ ތެލަކާ، ކާ ބާވަތްބާވަތުގެ ގަސްގަހުގެ ކިރާއި ގޮދަން ފުށް އެއްކޮށްގެން ހަދައިފައި ހުންނަ އެއްޗެއް. މީގައި ގަދަ ޒަވި ވަހެއް ދުވައެވެ. މި ހުންނަނީ ރަތްމުށި ކުލައިގައެވެ. މިއީ ދިވެހި ބޭހުގައި ބޭނުންކުރާ އެއްޗެކެވެ.,asafoetida
2074,ހ,Crescent-tail bigeye,ހުނގުމަސް,,,,2756,ފަރުމަހުގެ ބާވަތެއް. މި މަހުގެ އަނގަ ހުންނަނީ މަހުގެ މައްޗަށް ވާ ގޮތަށް ތެދަށެވެ. މަހުގެ ކަރުތާފަތްގަނޑުގެ ތިރީބައިގައި ރާޅުކަމެއް ހުރެއެވެ. މަހުގެ ހަމުގައި ރާޅުކޮށް ހުންނަ ކުދި ހުޅުނބުތަކެއް ހުރެއެވެ. ނަގޫފަތުގެ ދެ ކޮޅު ފަހަތަށް ދިގުކޮށް ހުރެއެވެ. މި މަހުގެ ކުލައަކީ ރަތްކުލައެވެ.,Crescent-tail bigeye
2075,ހ,none,ހުނގުލާބޮލާއެޅުން,,,,4142,ބޮލުރޯނާ ހުނގުލިރޯނާ ދިމާވާނޭހެން ފަންގެލުން. މިއީ ފުރާޅު ފަންގެލުމުގެ އެންމެ ދެރަގޮތް.,
2075,ހ,none,ހުނގުލާބޮލާއެޅުން,,,,4143,ދެ މީހުން ދެ ކޮޅަށް ތިބެގެން ޖިންސީ ގުނަވަން ބުއިން.,
2076,ހ,none,ހުނގުލި,,,,4769,ބިތްފަންގަނޑުގެ ހުނގުލި ރޯނުން ތިރި.,
2076,ހ,none,ހުނގުލި,,,,4770,ފަތާއި ފަނުގެ ކުރި.,
2077,ހ,none,ހުނގުލިރޯނު,,,,4794,ފަންގަނޑެއް ވިންނައިރު ފަންވަތްތަކުގެ ހުނގުލިތަކާ ކައިރިންޖަހާ ރޯނު.,
2078,ހ,none,ހުނގުލިޖެހުން,,,,9411,ފަންފުރާޅުގެ އަސްކެނިވަލުގެ ހުނގޫ ތަންތަން ކޮޅުން ފުރާޅަށް އެއްސުން.,
2079,ހ,none,ހުނގުގަސް,,,,10669,އިރުމަތީގެ ޤައުމުތަކުގައި ހެދޭ ކެރެޓު އާއިލާގެ ގަހެއް. މި ގަހުން ނުބައިވަސްދުވާ ތަތްކިރެއް ނެގެއެވެ. އެ ކިރަކީ ބޭހަށް ބޭނުންކުރާ އެއްޗެކެވެ. އެ އަށް ކިޔަނީ ހުނގެވެ.,
2080,ހ,none,ހުނގޫ,,,,5698,ފަތްފަތާއި ފަނުގެ ކުރި.,
2080,ހ,none,ހުނގޫ,,,,5702,ބިލެތްގަނޑުގެ ހުނިޖަހާ ކޮޅު.,
2080,ހ,none,ހުނގޫ,,,,5704,ބިތްފަންގަނޑުގެ ހުނގުލި ރޯނުން ތިރި.,
2081,ހ,none,ހުނގޫފަތް,,,,5705,ބިލެތްގަނޑުގެ ހުނިޖަހާ ކޮޅު.,
2082,ހ,none,ހުނސްޖެހުން,,,,6509,"ޒުވާބުކުރާ މީހާ ދެރަކޮށްލާން ""ހުނހ"" މި އަޑުއިއްވުން.",
2083,ހ,none,ހުނަ,,,,6864,ފުރަ.,
2084,ހ,none,ހުނަހަކެރެ,,,,6783,ހުނިހަކުރު.,
2085,ހ,none,ހުނަހިރު,,,,6892,އޮނަހިރި.,
2085,ހ,none,ހުނަހިރު,,,,6893,ކޭލަ ހަމަނުވާ.,
2086,ހ,skill,ހުނަރު,,,,54081,ތަމުރީނު ނުވަތަ ތަޖުރިބާ ލިބިގެން ކަމެއް މޮޅަށް ކުރުމުގެ ގާބިލުކަން.,skill
2086,ހ,skill,ހުނަރު,,,,54085,ކަމެއް މޮޅަށް ކުރުމަށް ލިބިފައިވާ ޠަބަޢީ ގާބިލުކަން.,talent
2086,ހ,skill,ހުނަރު,,,,11307,ކަންތައް ކުރުމުގެ ފާޑު.,
2086,ހ,skill,ހުނަރު,,,,54086,ވަކި ކަމެއް މޮޅަށްް ކުރުމުގެ ފަންނު.,
2087,ހ,none,ހުނަރުވެރި,,,,11431,ފަންނުވެރި.,
2087,ހ,none,ހުނަރުވެރި,,,,11432,ތަކެތި ހެދުމުގެ ގޮތުން ވިސްނުންތެރި.,
2087,ހ,none,ހުނަރުވެރި,,,,11599,ފާޑުވެރި.,
2088,ހ,none,ހުނަރުވެރިން,,,,11604,ހުނަރުވެރިޔާ، މި ބަހުގެ ގިނަ ގޮތް.,
2089,ހ,none,ހުނަރުވެރިކަން,,,,11613,ޙިކުމަތްތެރިކަން.,
2089,ހ,none,ހުނަރުވެރިކަން,,,,11614,ފަންނުވެރިކަން.,
2089,ހ,none,ހުނަރުވެރިކަން,,,,11615,ތަކެތި ހެދުމުގެ ގޮތުން ވިސްނުންތެރިކަން.,
2089,ހ,none,ހުނަރުވެރިކަން,,,,11616,ކަންތައްކުރުމުގެ ފާޑުވެރިކަން.,
2090,ހ,none,ހުނަރުވެރިވުން,,,,8096,ޙިކުމަތްތެރިވުން.,
2090,ހ,none,ހުނަރުވެރިވުން,,,,8097,ފަންނުވެރިވުން.,
2090,ހ,none,ހުނަރުވެރިވުން,,,,8098,ތަކެތި ހެދުމުގެ ގޮތުން ވިސްނުންތެރިވުން.,
2090,ހ,none,ހުނަރުވެރިވުން,,,,8100,ކަންތައްކުރުމުގައި ފާޑުވެރިވުން.,
2091,ހ,none,ހުނަރުވެރިޔާ,,,,12123,ޙިކުމަތްތެރިޔާ.,
2091,ހ,none,ހުނަރުވެރިޔާ,,,,12130,ފަންނުވެރިޔާ.,
2091,ހ,none,ހުނަރުވެރިޔާ,,,,12131,ތަކެތި ހެދުމުގެ ގޮތުން ވިސްނުންތެރިޔާ.,
2091,ހ,none,ހުނަރުވެރިޔާ,,,,12132,ކަންތައްކުރުމުގެ ފާޑުވެރިޔާ.,
2092,ހ,none,ހުނަމަލެ,,,,12238,ފުނަމާ.,
2093,ހ,none,ހުނަމަލެވެމަ,,,,12260,ވެނުގެ ބާވަތެއް. މިއީ ގަދަމުށިކުލައިގެ ވެނެއް.,
2094,ހ,none,ހުނަފަތި,,,,12424,ކުރުވެލި.,
2095,ހ,none,ހުނި,,,,12500,ފެންއަޅައިގެން ފޮތީން އުވަ ފުރޭނީމާ ނެގޭ ސާފު ހިމުން އުވަ.,
2095,ހ,none,ހުނި,,,,12503,ކާށި ގަބުޅި ފަދަ ތަކެތި ހުނިގޮނޑި ފަދަ އެއްޗަކުން ގޭނީމާ ނުކުންނަ ކުނޑި.,
2095,ހ,none,ހުނި,,,,12507,ނޫކުލައިގެ އެމެއް.,
2096,ހ,none,ހުނިހަކުރު,,,,13708,ގަބުޅިހުންޏަށް ހަކުރު އަޅައިގެން ކައްކައިގެން ހަދާ ކާއެއްޗެއް.,
2096,ހ,none,ހުނިހަކުރު,,,,13709,ހުނިހަކުރު ފަތަފޮޅި.,
2097,ހ,none,ހުނިހަކުރުފަތަފޮޅި,,,,14402,އެތެރެޔަށް ހުނިހަކުރު އަޅައިގެން ހަދާ ފަތަފޮޅިއެއް. މީގެ އެންމެ މޮޅު ގޮތަކީ އާވީން ކެއްކުމެވެ. އަދި ފިހެ ތެލުލައި ވެސް ހަދައެވެ.,
2098,ހ,none,ހުނިހަކުރުފޫކުއްތު,,,,14441,ހުނިހަކުރު ފަތަފޮޅި.,
2099,ހ,none,ހުނިހަކެރެފަތެހޮޅި,,,,14462,ހުނިހަކުރުފަތަފޮޅި.,
2100,ހ,none,ހުނިހައް,,,,14562,ފޫއެނބުރީގެ ވައްތަރެއް. މިއީ ދޮންކުލައި ގައި ހުންނަ ވަރަށް ތުނި ބޮއްޔެކެވެ.,
2101,ހ,none,ހުނިހުނގޫ,,,,12804,ބިލެތްގަނޑުގައި ހުނިޖަހައިފައި ހުންނަތަން. ހުނިޖަހައިފައި ހުންނަނީ ބިލެތްގަނޑުގެ ހިމަކޮޅުގައެވެ.,
2102,ހ,none,ހުނިހުނިވުން,,,,14667,ފުނޑުފުނޑުވުން.,
2102,ހ,none,ހުނިހުނިވުން,,,,14668,ކުދިކުދިވުން.,
2103,ހ,none,ހުނިބަޑި,,,,16210,އެއްކޮޅަށް ބިލެތްހުނި އަނެއްކޮޅަށް ދުންފަތް އަޅައިގެން، ގެންގުޅޭ އެއްޗެއް.,
2104,ހ,none,ހުނިބޮޅު,,,,12780,ހުނިގުރާބުގެ ތެރެއަށް އިނގިލި ބާނައިގެން ދުފުމަށް ބޭނުންކުރަން ނަގާ މިންވަރު.,
2105,ހ,none,ހުނިބޮލި,,,,16257,ބިލެތްހުނި އަޅަން ހަދާފައިވާ އެއްޗެއް.,
2105,ހ,none,ހުނިބޮލި,,,,16258,ބޮލީގެ ބާވަތެއް. މިއީ ހުދުކުލައާއި މުށިކުލައިގެ ރޮނގުތަކެއް ފާޅުކޮށް އެނގެން ހުންނަ ބޮއްޔެކެވެ.,
2105,ހ,none,ހުނިބޮލި,,,,16259,ދޮންއަނގަ.,
2106,ހ,none,ހުނިކަނދުގަނޑަ,,,,16729,ހުނިދަޅު.,
2107,ހ,peacock damselfish,ހުނިކެ,,,,16746,ހުނިކޭ.,peacock damselfish
2108,ހ,none,ހުނިކޭ,,,,16764,ނިލަމެހި ތެރޭ ހުންނަ ހުދު އެމެއް.,
2109,ހ,none,ހުނިކޮންނަކަށި,,,,16784,ބިލެތްހުނި ނަގާން އެއްކޮޅު ފަތިކޮށް ހަދައިފައި އޮންނަ ކަށްޓެއް.,
2110,ހ,none,ހުނިވަޅު,,,,18312,އުވަވަޅު.,
2111,ހ,none,ހުނިފަތް,,,,18331,ހުނިހުނގޫ.,
2111,ހ,none,ހުނިފަތް,,,,18333,ބިލެތްގަނޑުގައި ހުނިޖަހައިފައި ހުންނަތަން.,
2112,ހ,none,ހުނިފުރޭނުން,,,,18348,ފޮތިގަނޑަކަށް އުވަ އަޅައިގެން ފެންއަޅަމުން، ނުވަތަ ފެން އެއްޗެއްގެ ތެރެއަށް އެ ލައިގެން ވަކިގޮތަކަށް ހެލުވުން.,
2112,ހ,none,ހުނިފުރޭނުން,,,,18349,އުވައިން ހުނިނެގުން.,
2113,ހ,none,ހުނިފެން,,,,14467,އުވަފެން.,
2113,ހ,none,ހުނިފެން,,,,14468,އުވަ ނުވަތަ ހުނި ގިރުވައިފައި ހުންނަފެން.,
2114,ހ,none,ހުނިފެން ބޮއިގެން އުޅުން,,,,19834,ލަދުޙަޔާތް ކެނޑޭ ވަރަށް މީހަކާ ހިތާވެގެން އުޅުން.,
2114,ހ,none,ހުނިފެން ބޮއިގެން އުޅުން,,,,19835,ހެހެސްގަތުން.,
2115,ހ,none,ހުނިފޮޅި,,,,19853,ހުނިހަކުރު ފަތަފޮޅި.,
2116,ހ,none,ހުނިލީރޮށި,,,,23259,ފުށްގަނޑަށް ހުނިލައި މޮޑެގެން ފިހާރޮށި.,
2117,ހ,none,ހުނިލީބަތް,,,,24191,ކާށި ހުނިއަޅައިގެން ކައްކާ ބަތެއް.,
2118,ހ,none,ހުނިލުން,,,,14491,ދުފާއިރު ބިލެތުގެ ކުޅިމަރާން ހުނިކޮޅެއް އަނގަޔަށްލުން.,
2118,ހ,none,ހުނިލުން,,,,14492,އުވަފުރާނައިގެން ނެގޭ ހިމުންބައި ފެނާއެއްކޮށް އޮލަކޮށް ގިރައި ތަންތާގައި ހޭކުން.,
2118,ހ,none,ހުނިލުން,,,,14493,ބައެއް ބާވަތުގެ ކާ ތަކެއްޗަށް ކާށި ހުނި އެޅުން.,
2119,ހ,none,ހުނިލެއިބަތް,,,,14522,ހުނިލީބަތް.,
2120,ހ,none,ހުނިގުރާބު,,,,24218,ދުފާހުނި އަޅާން ބޮއްކުރައެއްގެ ސިފައިގައި ލަކުޑީން ހަދައިފައި ހުންނަ ކުޑަކުޑަ އެއްޗެއް.,
2121,ހ,none,ހުނިގެނޑި,,,,23256,ހުނިގޮނޑި.,
2122,ހ,none,ހުނިގެނޑިދީނި,,,,24244,ހުނިގޮނޑީގެ ތިލަނޫންހާ ތަން.,
2123,ހ,none,ހުނިގޭނުން,,,,15626,ހުނިގޮނޑި ނުވަތަ އެހެން އެއްޗަކުން ކާށި ގަބުޅި ފަދަތަކެތި ގޭނުން.,
2124,ހ,none,ހުނިގޮނޑި,,,,15665,ފުއްކެނޑި ތިލައެއް ޖަހައިގެން ހުނިގާނަން ގެންގުޅޭ ގޮނޑި.,
2124,ހ,none,ހުނިގޮނޑި,,,,15668,ޑިނގާ.,
2125,ހ,none,ހުނިގޮނޑިފިލާ,,,,15730,ހުނިގޮނޑި ތިލަހެން ފަތްހުންނަ ވެލަށް ހެދޭ ފަތްޕިލާވެއްޔެއް. މިއީ ވިނައިގެ ބާވަތެކެވެ. މި ފަތް ދިވެހިބޭހަށް ބޭނުން ކުރެވެއެވެ.,
2126,ހ,none,ހުނިގޮނޑިދޫނި,,,,16003,ހުނިގޮނޑީ ތިލަނޫން ހައި ތަން.,
2126,ހ,none,ހުނިގޮނޑިދޫނި,,,,16004,ހިކި ބިމުގެ ވިނަގަނޑު މަތީގައި، މަސްކާށި ދޫނިހެން އުޅޭ ހިމަ ދިގު ހަލުއި ދޫންޏެއް.,
2127,ހ,none,ހުނިގޮނޑިތިލަ,,,,24256,ހުނިގޭނުމަށް ޓަކައި ހުނިގޮނޑީގައި ޖަހައިފައި ހުންނަ ފުށްކެނޑި ތިލަ.,
2128,ހ,none,ހުނިޖެހުން,,,,24278,ބިލެތްގަނޑުގެ ހުނގުޅުގައި ހުނިކޮޅެއް ތަތްކުރުން.,
2128,ހ,none,ހުނިޖެހުން,,,,24279,ވައްތައް ގާތްކޮށް ހުންނަ ކެޔޮގަނޑު ފަދަ ތަކެތި ގުނުމުގައި ބިލެތް ހުނިން ފާހަގަ ޖެހުން.,
2128,ހ,none,ހުނިޖެހުން,,,,24281,ވަކިފަރާތަކަށް ނުވަތަ ވަކި ސިފައަކަށް މީހަކު ޚާއްޞަކޮށްލުން.,
2129,ހ,none,ހުނުން,,,,24300,އުފާވެރިކަމުގެ އަސަރު އަޑާއެކު އަނގައިން ފާޅުކުރުން.,
2130,ހ,none,ހުނުކެއުން,,,,24321,ހޫނުވުން.,
2131,ހ,none,ހުނުގޮނޑި,,,,24226,ހުނިގޮނޑި.,
2132,ހ,none,ހުނެ,,,,24366,ފޮނު.,
2132,ހ,none,ހުނެ,,,,24368,ހޫނު.,
2133,ހ,none,ހުން,,,,17072,ހަށިގަނޑު ހޫނުވާ ބައްޔެއް. މި ބަލީގެ ކިތަންމެ ބާވަތެއް ހުރެއެވެ.,
2133,ހ,none,ހުން,,,,17073,ބަރުއެއްޗެހި ނަގާއިރު ބާރުލާން އިއްވާ އަޑެއް.,
2133,ހ,none,ހުން,,,,17562,ތިމާޔާ ޒުވާބުކުރާ މީހަކު ދެރަކޮށްލާން އިއްވާ އަޑެއް.,
2134,ހ,none,ހުންނާ,,,,24379,ރާއެރީން އެތުގައި ލާ އެންމެ ކުޑަ ގުޑި.,
2135,ހ,none,ހުންބަލާކަށިގަނޑު,,,,24597,ހޫނުމިން ބެލުމަށް ޓަކައި ބިއްލޫރިން ހިމަދިގުކޮށް ހަދާ އެތެރެއަށް ދިރޭރަހަ އަޅާ ބޭރުގައި ދަރަޖަތަކެއް ޖަހައިފައި ހުންނަ އާލާތެއް. މީގެ އެއްކޮޅު ގައި ދިރޭރަހަ ހަރުލާ ވަރަށް ފަލަކޮށް ހުންނަ ތަންކޮޅެއް ހުންނާނެއެވެ. އެތެރޭގައި ވަރަށް ހިމަ ލޯވަޅެއް ހުރެއެވެ. ހޫނުވުމުން އެލޯވަޅުން ދިރޭރަހަ ދަތުރުކުރާނެއެވެ. ފިނިވާއިރަށް ފަލަތަނަށް ދިރޭރަހަތައް ފައިބާނެއެވެ.,
2136,ހ,none,ހުންބެލުން,,,,24747,ހުންހުރިވަރު ބެލުން.,
2137,ހ,none,ހުންބޭސް,,,,18822,ހުމަށްދޭން ހަދައިފައި ހުންނަ ބޭސް.,
2138,ހ,none,ހުންކާ ބަރަވަލި,,,,18836,ބޮޑެތި ހުންކާ ބޮލި.,
2139,ހ,none,ހުންކާބޮލި,,,,18854,ފޫއެނބުރި ފާޑަށް އުންފަޅައިފައި ހުންނަ ކުޑަބޮއްޔެއް.,
2139,ހ,none,ހުންކާބޮލި,,,,18855,އަލަނާސި ބޮލި.,
2140,ހ,none,ހުންކު,,,,18872,ހޫކު.,
2141,ހ,spleen,ހުންކޮށި,,,,24764,މައިދާގެ ވައަތްފަރާތު މަތީގައި އޮންނަ ގުނަވަނެއް. ބައެއް ހުމުގައި މި ގުނަވަން ބޮޑުވެ ބަނޑަށް އުނދަގޫ ވެސްވެއެވެ.,spleen
2142,ހ,none,ހުންއައުން,,,,24440,ބައްޔެއްގެ ސަބަބުން ހަށިގަނޑުގެ ހޫނުމިން މައްޗަށް ދިއުން.,
2142,ހ,none,ހުންއައުން,,,,24442,ހުން.,
2143,ހ,none,ހުންވައްތަރުވުން,,,,24465,ހުމުގެ އިޙުސާސުވުން.,
2143,ހ,none,ހުންވައްތަރުވުން,,,,24466,ހުން އަންނަ ގޮތްވުން.,
2144,ހ,none,ހުންވިހެލުން,,,,25448,ހަށިގަނޑުން ހުމުގެ ހޫނުކަން ފިލުން.,
2145,ހ,none,ހުންފަރި,,,,24172,ހުންވަރި.,
2146,ހ,none,ހުންގަބުޅަ,,,,25474,ބަރު އެއްޗެއް އޮތް ތާކުން ހަލުވާލާން ބާރުލާން ބުނާ ހިތްވަރުގެ ބަހެއް.,
2147,ހ,none,ހުންގަދަވުން,,,,24212,ހުން އައިސްފައި ހުރި މީހެއްގެ ހުމުގެ ހޫނުކަން މައްޗަށް ދިއުން.,
2148,ހ,none,ހުންގާނި,,,,25495,ހުންގާނު.,
2149,ހ,none,ހުންގާނިދީނި,,,,25510,ހުންގާނުދޫނި.,
2150,ހ,none,ހުންގާނިދޫންނާ,,,,25588,ހުންގާނުދޫނި.,
2151,ހ,none,ހުންގާނިޔާ,,,,25604,ހުންގާނު.,
2152,ހ,none,ހުންގާނު,,,,25610,ފުރާނަ ނެތް ދުއްވާތަކެތި ބޭނުން މިޞްރާބަކަށް ގެންދާން ހުންނަ އާލަތެއް.,
2152,ހ,none,ހުންގާނު,,,,25611,އަނބިމީހާ.,
2152,ހ,none,ހުންގާނު,,,,25612,ބެލެހެއްޓުން ތެރިޔާ.,
2153,ހ,none,ހުންގާނުދޫނި,,,,25631,ފެންމަތީގައި ދުއްވާ އެއްޗެހީގެ ހުންގާނު ދެފަރާތަށް ގެންދާން ހުންގާނުގައި މަހައިލެވޭ ގޮތަށް އޮންނަ އެއްޗެއް.,
2154,ހ,none,ހުންގާނުގޮނޑި,,,,25643,ބޮޑެތި އެއްޗިހީގެ ހުންގާނު ހިފާން އިށީނުމަށް ހުންނަ ގޮނޑި.,
